Name,Business_Type,Address,City,Country,Phone,Website,Email,Email_Status,Email_Source,Email_Confidence,Google_Rating,Review_Count,Source,Zone
Hotel NH Collection Monterrey San Pedro,hotel,"Av. José Vasconcelos 402, Zona la Alianza, 66268 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8173 1800,https://www.nh-hotels.com/en/hotel/nh-collection-monterrey-san-pedro?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,d.ghosh@nh-hotels.com,valid,hunter_search,99,4.4,3248,google_places_enriched,las_colinas_zone
Camino Real Fashion Drive Monterrey,hotel_bar,"Lázaro Cárdenas 1002 Col Delegación Valle Oriente San Pedro Garza García, Zona San Agustín, 66260 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1223 3200,https://www.caminoreal.com/caminoreal/camino-real-fashion-drive-monterrey,contacto@caminoreal.com,valid,scraped_website,100,4.5,1725,google_places_enriched,las_colinas_zone
Barcelo Monterrey Valle,hotel,"Av. Diego Rivera 2492, Zona San Agustín, 66200 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 8133 5400,https://www.barcelo.com/es-mx/barcelo-monterrey-valle/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=97785,monterreyvalle@barcelo.com,valid,scraped_website,100,4.5,3396,google_places_enriched,las_colinas_zone
Hotel Safi Royal Luxury Valle,hotel_bar,"Av. Diego Rivera 555, Valle Oriente, 66260 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 8100 7080,https://safihotel.com/,eventos@safihotel.com,valid,hunter_search,99,4.6,5535,google_places_enriched,las_colinas_zone
Hotel Galería Plaza Monterrey,hotel,"Constitución 411, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1167 4100,https://www.galeriaplazahotels.com.mx/es/monterrey,info@brisas.com.mx,valid,scraped_website,100,4.3,563,google_places_enriched,las_colinas_zone
ibis Monterrey Valle,hotel,"Ave. Lazaro Cardenas 3000 Esq. Dr. Atl Col Valle Oriente, San Pedro Garza García, Zona Valle Oriente, 66269 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8133 5050,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=3549&merchantid=seo-maps-MX-3549&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,h3549-gm@accor.com,valid,scraped_website,92,3.8,1836,google_places_enriched,las_colinas_zone
Bodegon de Rosas,sports_bar,"Río Colorado 415-L3, Del Valle, 66220 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 1409 7752,https://instagram.com/bodegonderosas?igshid=MDM4ZDc5MmU=,soniaalam@instagram.com,accept_all,hunter_search,94,4.5,337,google_places_enriched,las_colinas_zone
Holsteins San Pedro,sports_bar,"Rio Missouri 555 San Pedro Garza, Del Valle, 66220 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 2099 4737,http://holsteins.com.mx/,contacto@sggroup.com.mx,valid,scraped_website,100,4.6,1123,google_places_enriched,las_colinas_zone
Hotel Safi Centro,hotel_bar,"Av. Pino Suárez 444 Sur, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8100 7080,https://safihotel.com/,eventos@safihotel.com,valid,hunter_search,99,4.5,4957,google_places_enriched,downtown_zone
CHN Hotel Monterrey Centro,hotel_bar,"Pino Suárez 1001, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8150 2200,https://www.chnhoteles.com/chn-monterrey-centro/,reservas@chnhoteles.com,valid,scraped_website,100,4.2,6085,google_places_enriched,downtown_zone
"Capital O Hotel Diro, Monterrey",hotel,"C. Washington 105-Oriente, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 4770 1910,https://www.oyorooms.com/MX/104981/?utm_source=GMB_MX&utm_medium=Organic&utm_campaign=MX_MON030&latitude=25.6745617492883&longitude=-100.314494948834&locale=es,suzanne.holmes@oyorooms.com,accept_all,hunter_search,94,3.7,598,google_places_enriched,downtown_zone
OYO Hotel Oasis,hotel,"Calle Emilio Carranza, esquina, C. Ruperto Martínez Ote. s/n, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 55 4161 3372,https://www.oyorooms.com/332822/,suzanne.holmes@oyorooms.com,accept_all,hunter_search,94,3.4,296,google_places_enriched,downtown_zone
Hotel Le-Gar,hotel,"Ignacio López Rayón 752, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8374 4860,http://www.hotelle-gar.com/,reservaciones@hotelle-gar.com,valid,hunter_search,99,4,1498,google_places_enriched,downtown_zone
Almacén 42,sports_bar,"José María Morelos 852, Barrio Antiguo, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 2418 9460,http://www.almacen42.com/,mario@almacen42.com,valid,hunter_search,84,4.5,3317,google_places_enriched,downtown_zone
Cafe Belmonte Bar,sports_bar,"Ignacio Allende 895, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 3276 3624,https://belmontemonterrey.tumblr.com/,lucila.stancato@tumblr.com,valid,hunter_search,89,4.6,1595,google_places_enriched,downtown_zone
Feelgrow,sports_bar,"Dr. José Ma. Coss 1027, Barrio Antiguo, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8345 0103,http://www.feelgrow.com/,info@feelgrow.com,valid,hunter_search,76,4.4,1577,google_places_enriched,downtown_zone
ROCKA MAR TERRAZA Y JARDIN,sports_bar,"C. Aramberri 904-ote, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 4160 5555,https://rockamar.com/,terraza@rockamar.com,valid,scraped_website,91,4.8,44,google_places_enriched,downtown_zone
Sunset Rooftop Bar,sports_bar,"Adolfo Prieto 2405, Obrera, 64010 Monterrey, N.L., Mexico",Monterrey,Mexico,,https://www.instagram.com/sunset.rooftopmixology,soniaalam@instagram.com,accept_all,hunter_search,94,4.8,15,google_places_enriched,downtown_zone
Casa Padre Mier,sports_bar,"Padre Mier 970, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1968 0055,https://casapadremier.com/,eventos@casapadremier.com,valid,scraped_website,100,4.5,1057,google_places_enriched,downtown_zone
MAVERICK MTY,sports_bar,"Rio Mississippi 103D, Col. del Valle, Del Valle, 66220 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 1979 5146,https://maverickmty.com/,informacion@maverickmty.com,valid,hunter_search,78,4.6,900,google_places_enriched,uptown_zone
PINTO BAR,sports_bar,"Av. del Roble 300, Residencial Santa Barbara, 66273 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,,http://www.pinto.bar/,info@pinto.bar,accept_all,scraped_website,81,4.5,573,google_places_enriched,uptown_zone
The Little Wine Market,cocktail_bar,"Río tamazunchale 101-A Torre MR900, Del Valle, 66220 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 8335 2900,http://thelittlewinemarket.com/,ventasweb@thelittlewinemarket.com,valid,scraped_website,100,4.7,101,google_places_enriched,uptown_zone
La Castellana,cocktail_bar,"Calz. del Valle 350, Del Valle, 66220 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 2317 0029,https://linktr.ee/lacastellanamty,tim@linktr.ee,valid,hunter_search,94,4.7,537,google_places_enriched,uptown_zone
Cosmo San Pedro,cocktail_bar,"Río Orinoco 106, Del Valle, 66250 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 8335 9221,https://www.instagram.com/cosmo_sp,soniaalam@instagram.com,accept_all,hunter_search,94,2.5,177,google_places_enriched,uptown_zone
Callejero 198,sports_bar,"Rio Mississippi 198, Del Valle, 66220 San Pedro Garza García, N.L., Mexico",Monterrey,Mexico,+52 81 2968 9040,https://www.instagram.com/callejero198,soniaalam@instagram.com,accept_all,hunter_search,94,4.3,245,google_places_enriched,uptown_zone
La Tusa Mx Barrio Antiguo,sports_bar,"Dr. José Ma. Coss 1233-Sur, Barrio Antiguo, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1680 9177,https://www.latusa.mx/,hola@latusa.mx,accept_all,scraped_website,72,4.7,863,google_places_enriched,deep_ellum_zone
